Date,Mean Temp,max Temp,Min temp,Heating Degree Days,Dew Point,Average Humidity,Max Humidity,Minimum Humidity,Sea Level Pressure,Average Wind Speed,Maximum Wind Speed,Visibility,Event,Precipitation
06-04-2011,80,96,64,N/A,32,16,40,4,29.87,2,12,2.7,,0
,,,,,,,,,,,,,,
07-04-2011,84,95,73,N/A,36,16,30,4,29.86,5,16,2.4,,0
,,,,,,,,,,,,,,
08-04-2011,81,93,69,N/A,45,25,38,16,29.89,4,8,2.5,,0
,,,,,,,,,,,,,,
09-04-2011,82,95,69,N/A,45,24,38,12,29.9,3,9,2.3,,0
,,,,,,,,,,,,,,
10-04-2011,85,95,75,N/A,46,24,34,13,29.92,9,17,1.6,,0
,,,,,,,,,,,,,,
11-04-2011,83,94,72,N/A,50,30,47,12,29.88,6,16,2.1,,0
,,,,,,,,,,,,,,
12-04-2011,87,97,77,N/A,52,29,58,13,29.83,4,10,2.1,,0
,,,,,,,,,,,,,,
13-04-2011,85,96,74,N/A,50,30,53,10,29.85,5,9,2.4,,0
,,,,,,,,,,,,,,
14-04-2011,85,96,74,N/A,45,22,36,10,29.81,4,8,2.7,,0
,,,,,,,,,,,,,,
15-04-2011,83,96,70,N/A,46,25,38,10,29.78,2,8,2.7,,0
,,,,,,,,,,,,,,
16-04-2011,86,99,72,N/A,49,25,42,11,29.78,3,16,2.1,,0
,,,,,,,,,,,,,,
17-04-2011,87,99,75,N/A,58,39,56,14,29.78,6,12,1.6,,0.12
,,,,,,,,,,,,,,
18-04-2011,82,94,70,N/A,50,41,94,5,29.8,4,13,2.2,,0
,,,,,,,,,,,,,,
19-04-2011,83,97,69,N/A,44,24,46,6,29.78,6,13,2.7,,0
,,,,,,,,,,,,,,
20-04-2011,84,96,71,N/A,38,20,46,6,29.8,5,12,2.7,,0
,,,,,,,,,,,,,,
21-04-2011,84,97,71,N/A,39,19,36,6,29.81,4,8,2.5,,0
,,,,,,,,,,,,,,
22-04-2011,86,98,73,N/A,36,16,36,5,29.79,5,12,2.6,,0
,,,,,,,,,,,,,,
23-04-2011,85,98,72,N/A,39,18,31,6,29.75,4,9,2.5,,0
,,,,,,,,,,,,,,
24-04-2011,86,101,72,N/A,40,16,31,6,29.72,4,12,2.9,,0
,,,,,,,,,,,,,,
25-04-2011,88,104,72,N/A,43,20,41,5,29.71,2,10,2.3,,0
,,,,,,,,,,,,,,
26-04-2011,90,104,76,N/A,46,22,35,4,29.72,4,14,1.9,,0
,,,,,,,,,,,,,,
27-04-2011,88,102,75,N/A,52,28,47,10,29.74,5,8,2.3,,0
,,,,,,,,,,,,,,
28-04-2011,90,105,75,N/A,47,22,42,5,29.66,4,8,2.1,,0
,,,,,,,,,,,,,,
29-04-2011,94,105,84,N/A,45,16,26,6,29.68,8,14,2.5,,0
,,,,,,,,,,,,,,
30-04-2011,93,104,82,N/A,48,19,35,10,29.72,5,13,2.5,,0
,,,,,,,,,,,,,,
01-05-2011,92,103,81,N/A,47,18,25,9,29.73,5,9,2.5,,0
,,,,,,,,,,,,,,
02-05-2011,92,103,80,N/A,53,25,37,5,29.65,6,12,2.4,,0
,,,,,,,,,,,,,,
03-05-2011,93,105,81,N/A,54,27,46,8,29.63,7,18,2.3,,0
,,,,,,,,,,,,,,
04-05-2011,93,104,82,N/A,53,25,37,9,29.66,7,14,2.1,,0
,,,,,,,,,,,,,,
05-05-2011,92,102,82,N/A,53,25,43,10,29.69,6,9,2.4,,0
,,,,,,,,,,,,,,
06-05-2011,92,103,81,N/A,51,22,33,11,29.68,5,12,2.6,,0
,,,,,,,,,,,,,,
07-05-2011,90,102,77,N/A,51,26,45,9,29.68,7,16,2.6,,0
,,,,,,,,,,,,,,
08-05-2011,91,106,76,N/A,48,21,42,5,29.62,3,13,2.6,,0
,,,,,,,,,,,,,,
09-05-2011,95,107,83,N/A,41,14,25,5,29.61,6,16,2.4,,0
,,,,,,,,,,,,,,
10-05-2011,94,107,82,N/A,44,15,31,5,29.62,8,15,2.3,,0
,,,,,,,,,,,,,,
11-05-2011,95,108,82,N/A,53,23,43,5,29.61,8,17,2.6,,0
,,,,,,,,,,,,,,
12-05-2011,96,108,84,N/A,55,26,46,5,29.6,9,16,2.5,,0
,,,,,,,,,,,,,,
13-05-2011,94,106,82,N/A,59,30,51,12,29.65,6,12,2.8,,0
,,,,,,,,,,,,,,
14-05-2011,95,107,83,N/A,53,25,38,8,29.66,5,15,2.5,,0
,,,,,,,,,,,,,,
15-05-2011,94,107,80,N/A,46,18,32,5,29.7,4,13,2.6,,0
,,,,,,,,,,,,,,
16-05-2011,98,109,86,N/A,46,15,25,4,29.76,5,9,2.5,,0
,,,,,,,,,,,,,,
17-05-2011,97,106,88,N/A,52,20,27,8,29.76,5,10,2.4,,0
,,,,,,,,,,,,,,
18-05-2011,100,111,89,N/A,51,18,26,6,29.67,6,13,2.3,,0
,,,,,,,,,,,,,,
19-05-2011,96,110,82,N/A,53,21,42,4,29.58,5,13,2.8,,0
,,,,,,,,,,,,,,
20-05-2011,98,111,85,N/A,55,23,40,7,29.48,10,17,2.8,,0
,,,,,,,,,,,,,,
21-05-2011,97,106,88,N/A,64,34,52,16,29.47,8,14,2.6,,0
,,,,,,,,,,,,,,
22-05-2011,86,99,73,N/A,62,48,88,29,29.63,8,21,2,Thunderstorm,0.24
,,,,,,,,,,,,,,
23-05-2011,88,102,75,N/A,68,51,94,26,29.67,4,13,2.5,,0
,,,,,,,,,,,,,,
24-05-2011,94,106,83,N/A,63,34,55,10,29.64,5,17,2.6,,0
,,,,,,,,,,,,,,
25-05-2011,96,108,84,N/A,58,27,48,9,29.62,8,14,2.8,,0
,,,,,,,,,,,,,,
26-05-2011,95,106,84,N/A,60,32,48,12,29.67,6,18,2.6,,0
,,,,,,,,,,,,,,
27-05-2011,91,103,79,N/A,59,33,48,18,29.71,7,14,2.3,,0
,,,,,,,,,,,,,,
28-05-2011,92,103,80,N/A,57,30,45,14,29.67,6,15,1.9,,0
,,,,,,,,,,,,,,
29-05-2011,94,107,82,N/A,58,28,42,12,29.66,5,16,2.3,Thunderstorm,0
,,,,,,,,,,,,,,
30-05-2011,94,107,81,N/A,54,25,51,9,29.62,7,14,2.4,,0
,,,,,,,,,,,,,,
31-05-2011,96,106,85,N/A,57,24,38,10,29.49,9,15,2.5,,0
,,,,,,,,,,,,,,
01-06-2011,96,105,86,N/A,60,31,49,10,29.51,6,17,2.7,,0
,,,,,,,,,,,,,,
02-06-2011,90,97,84,N/A,63,37,45,27,29.66,6,18,2.5,,0
,,,,,,,,,,,,,,
03-06-2011,92,103,81,N/A,57,27,45,13,29.68,3,8,2.4,,0
,,,,,,,,,,,,,,
04-06-2011,96,108,83,N/A,53,24,48,5,29.61,3,9,2.5,,0
,,,,,,,,,,,,,,
05-06-2011,98,110,86,N/A,51,20,29,6,29.57,2,7,2.6,,0
,,,,,,,,,,,,,,
06-06-2011,100,113,88,N/A,51,18,26,5,29.56,3,8,2.6,,0
,,,,,,,,,,,,,,
07-06-2011,102,114,90,N/A,50,17,29,4,29.5,3,8,2.6,,0
,,,,,,,,,,,,,,
08-06-2011,100,114,85,N/A,57,25,49,8,29.46,9,92,2.3,,0
,,,,,,,,,,,,,,
09-06-2011,92,105,78,N/A,66,47,70,23,29.5,7,15,2.3,Rain Thunderstorm,0
,,,,,,,,,,,,,,
10-06-2011,91,100,82,N/A,68,49,62,35,29.51,7,12,2.9,,0
,,,,,,,,,,,,,,
11-06-2011,96,107,86,N/A,62,36,58,13,29.48,5,16,2.7,,0
,,,,,,,,,,,,,,
12-06-2011,98,107,89,N/A,59,27,41,17,29.53,7,14,2.7,,0
,,,,,,,,,,,,,,
13-06-2011,96,107,86,N/A,65,38,51,16,29.57,7,18,2.4,,0
,,,,,,,,,,,,,,
14-06-2011,96,106,84,N/A,66,38,66,20,29.53,7,18,2.6,Rain,0.24
,,,,,,,,,,,,,,
15-06-2011,88,100,77,N/A,70,56,89,28,29.53,8,17,2.6,Rain Thunderstorm,0
,,,,,,,,,,,,,,
16-06-2011,94,101,86,N/A,68,42,58,21,29.48,10,18,2.8,,0
,,,,,,,,,,,,,,
17-06-2011,94,102,86,N/A,67,41,55,19,29.44,9,17,2.6,,0
,,,,,,,,,,,,,,
18-06-2011,92,102,83,N/A,69,47,62,23,29.48,5,14,2.8,Thunderstorm,0.01
,,,,,,,,,,,,,,
19-06-2011,92,105,80,N/A,70,51,79,21,29.45,5,14,2.2,,0
,,,,,,,,,,,,,,
20-06-2011,90,99,80,N/A,72,55,79,25,29.5,6,12,2.4,,0
,,,,,,,,,,,,,,
21-06-2011,84,94,73,N/A,74,68,100,39,29.52,5,17,2.3,Rain Thunderstorm,0.28
,,,,,,,,,,,,,,
22-06-2011,88,99,78,N/A,75,70,100,36,29.46,4,14,2,Rain Thunderstorm,0.08
,,,,,,,,,,,,,,
23-06-2011,85,92,78,N/A,79,91,100,63,29.45,7,12,1.6,Rain Thunderstorm,2.09
,,,,,,,,,,,,,,
24-06-2011,86,94,77,N/A,79,86,100,58,29.45,6,16,1.8,Rain,0.31
,,,,,,,,,,,,,,
25-06-2011,86,95,77,N/A,77,72,94,53,29.44,6,13,2.4,Thunderstorm,0.16
,,,,,,,,,,,,,,
26-06-2011,84,93,75,N/A,78,80,100,52,29.48,5,9,2.6,Rain Thunderstorm,0
,,,,,,,,,,,,,,
27-06-2011,84,88,80,N/A,79,85,100,64,29.47,2,9,2.4,Rain,0.02
,,,,,,,,,,,,,,
28-06-2011,85,92,78,N/A,80,92,100,68,29.44,3,12,2,Rain,0.08
,,,,,,,,,,,,,,
29-06-2011,84,92,77,N/A,77,84,100,60,29.48,4,16,2.1,Hail Thunderstorm,0.16
,,,,,,,,,,,,,,
30-06-2011,86,94,79,N/A,75,66,100,39,29.5,6,17,2.6,,0
,,,,,,,,,,,,,,
01-07-2011,88,95,81,N/A,70,55,79,33,29.53,8,18,2.7,,0
,,,,,,,,,,,,,,
02-07-2011,88,95,82,N/A,69,51,70,30,29.54,8,17,2.5,,0
,,,,,,,,,,,,,,
03-07-2011,89,96,82,N/A,68,47,66,30,29.56,6,14,2.6,,0
,,,,,,,,,,,,,,
04-07-2011,90,99,81,N/A,69,49,74,28,29.62,3,10,2.5,,0
,,,,,,,,,,,,,,
05-07-2011,91,100,82,N/A,72,60,80,24,29.63,5,16,2.2,,0.04
,,,,,,,,,,,,,,
06-07-2011,86,93,80,N/A,78,79,100,52,29.61,3,16,2.3,Rain,0.02
,,,,,,,,,,,,,,
07-07-2011,88,96,80,N/A,78,79,100,45,29.59,5,12,2.3,,0
,,,,,,,,,,,,,,
08-07-2011,84,91,78,N/A,78,84,100,53,29.64,7,9,2.3,,0.04
,,,,,,,,,,,,,,
09-07-2011,84,92,75,N/A,77,86,100,50,29.61,3,9,2.4,Thunderstorm,0.02
,,,,,,,,,,,,,,
10-07-2011,84,91,76,N/A,76,84,100,51,29.57,6,9,2.4,Rain Thunderstorm,0.94
,,,,,,,,,,,,,,
11-07-2011,83,92,74,N/A,78,81,100,49,29.54,3,9,2.3,,35.47
,,,,,,,,,,,,,,
12-07-2011,87,95,79,N/A,77,72,100,38,29.51,2,9,2.4,,0
,,,,,,,,,,,,,,
13-07-2011,88,96,81,N/A,78,75,100,43,29.5,2,12,2.5,,0
,,,,,,,,,,,,,,
14-07-2011,86,92,81,N/A,80,82,100,63,29.48,2,9,2.3,,0.2
,,,,,,,,,,,,,,
15-07-2011,82,91,72,N/A,79,90,100,60,29.49,4,16,2.1,Rain Thunderstorm,0.63
,,,,,,,,,,,,,,
16-07-2011,80,89,70,N/A,77,91,100,57,29.5,4,23,2,Rain Hail Thunderstorm,1.85
,,,,,,,,,,,,,,
17-07-2011,80,89,72,N/A,79,94,100,47,29.48,1,10,1.7,Rain Thunderstorm,2.01
,,,,,,,,,,,,,,
18-07-2011,83,90,76,N/A,79,92,100,70,29.46,1,7,1.9,Rain,0.63
,,,,,,,,,,,,,,
19-07-2011,84,91,78,N/A,80,93,100,71,29.43,2,10,2.1,Rain,0.04
,,,,,,,,,,,,,,
20-07-2011,85,92,78,N/A,78,83,100,52,29.43,6,15,2.2,,0
,,,,,,,,,,,,,,
21-07-2011,84,90,78,N/A,75,70,89,51,29.47,6,13,2.2,,0
,,,,,,,,,,,,,,
22-07-2011,82,86,79,N/A,75,74,89,60,29.48,6,10,1.9,Rain,0.01
,,,,,,,,,,,,,,
23-07-2011,82,86,77,N/A,77,86,100,73,29.49,4,8,1.8,Rain Thunderstorm,0.2
,,,,,,,,,,,,,,
24-07-2011,80,86,75,N/A,79,94,100,79,29.56,5,13,1.9,Rain Thunderstorm,0.03
,,,,,,,,,,,,,,
25-07-2011,82,86,77,N/A,79,91,100,65,29.66,12,128,1.8,,0
,,,,,,,,,,,,,,
26-07-2011,84,91,78,N/A,79,83,100,63,29.7,6,10,2.1,,0
,,,,,,,,,,,,,,
27-07-2011,88,97,80,N/A,79,77,100,45,29.63,2,8,2.4,Rain,0.08
,,,,,,,,,,,,,,
28-07-2011,82,87,77,N/A,80,94,100,82,29.58,3,16,1.5,Rain Thunderstorm,0.08
,,,,,,,,,,,,,,
29-07-2011,84,92,76,N/A,79,89,100,57,29.59,4,9,1.9,Rain Thunderstorm,0
,,,,,,,,,,,,,,
30-07-2011,86,93,78,N/A,79,82,100,50,29.56,4,9,2.1,,0
,,,,,,,,,,,,,,
31-07-2011,88,95,80,N/A,79,82,100,56,29.53,3,9,2,,0
,,,,,,,,,,,,,,
01-08-2011,86,95,78,N/A,79,88,100,48,29.53,5,10,1.8,Rain Thunderstorm,0.04
,,,,,,,,,,,,,,
02-08-2011,87,96,78,N/A,79,81,100,58,29.53,4,9,2,,0
,,,,,,,,,,,,,,
03-08-2011,88,97,80,N/A,79,81,100,48,29.54,4,15,2.1,,0
,,,,,,,,,,,,,,
04-08-2011,86,94,78,N/A,78,81,100,48,29.53,6,12,2,Rain Thunderstorm,0
,,,,,,,,,,,,,,
05-08-2011,84,91,76,N/A,78,91,100,51,29.53,7,16,1.8,Rain Thunderstorm,0.12
,,,,,,,,,,,,,,
06-08-2011,83,91,75,N/A,78,90,100,60,29.5,4,12,2.1,Rain,0.24
,,,,,,,,,,,,,,
07-08-2011,83,90,76,N/A,78,90,100,56,29.48,3,9,2.1,Rain Thunderstorm,0.51
,,,,,,,,,,,,,,
08-08-2011,82,88,77,N/A,80,93,100,66,29.49,4,14,1.7,Rain,0.04
,,,,,,,,,,,,,,
09-08-2011,80,84,77,N/A,79,96,100,80,29.47,7,14,1.5,Rain,0.08
,,,,,,,,,,,,,,
10-08-2011,82,86,77,N/A,79,95,100,72,29.46,10,67,1.5,Rain,0.35
,,,,,,,,,,,,,,
11-08-2011,82,88,76,N/A,78,89,100,64,29.5,6,18,1.8,Rain,0
,,,,,,,,,,,,,,
12-08-2011,79,83,75,N/A,77,93,100,73,29.49,5,10,1.9,Rain,0
,,,,,,,,,,,,,,
13-08-2011,80,85,75,N/A,79,97,100,73,29.51,5,10,1.8,Rain Thunderstorm,1.1
,,,,,,,,,,,,,,
14-08-2011,82,88,75,N/A,79,94,100,70,29.57,5,16,1.9,Rain Thunderstorm,0
,,,,,,,,,,,,,,
15-08-2011,80,83,77,N/A,79,98,100,89,29.54,3,9,1.8,Rain Thunderstorm,0.71
,,,,,,,,,,,,,,
16-08-2011,78,80,75,N/A,78,100,100,95,29.58,6,12,1.3,Rain Thunderstorm,0.94
,,,,,,,,,,,,,,
17-08-2011,82,88,75,N/A,77,90,100,65,29.61,6,13,1.5,,0
,,,,,,,,,,,,,,
18-08-2011,84,91,76,N/A,77,83,100,50,29.64,5,10,2,,0
,,,,,,,,,,,,,,
19-08-2011,83,89,77,N/A,78,91,100,64,29.66,2,12,1.9,Rain Thunderstorm,0.39
,,,,,,,,,,,,,,
20-08-2011,81,87,75,N/A,79,91,100,73,29.68,4,13,2,Rain,0.43
,,,,,,,,,,,,,,
21-08-2011,82,89,76,N/A,79,89,100,66,29.69,4,12,1.6,Rain,0.02
,,,,,,,,,,,,,,
22-08-2011,86,93,78,N/A,78,80,100,52,29.69,1,6,2,,0
,,,,,,,,,,,,,,
23-08-2011,86,94,78,N/A,80,83,100,49,29.68,3,14,1.9,,0
,,,,,,,,,,,,,,
24-08-2011,82,88,75,N/A,78,92,100,69,29.67,2,8,1.9,Rain Thunderstorm,0
,,,,,,,,,,,,,,
25-08-2011,83,89,77,N/A,79,92,100,61,29.67,2,14,1.6,Rain Thunderstorm,0.98
,,,,,,,,,,,,,,
26-08-2011,82,89,76,N/A,79,91,100,66,29.68,2,9,1.9,,0.12
,,,,,,,,,,,,,,
27-08-2011,84,91,78,N/A,80,86,100,58,29.64,3,8,1.9,,0
,,,,,,,,,,,,,,
28-08-2011,86,92,79,N/A,80,85,100,53,29.63,6,12,2,Rain,0.01
,,,,,,,,,,,,,,
29-08-2011,86,92,79,N/A,79,79,100,56,29.62,6,12,1.8,,0
,,,,,,,,,,,,,,
30-08-2011,86,92,79,N/A,79,80,100,53,29.64,7,12,2,,0
,,,,,,,,,,,,,,
31-08-2011,84,92,77,N/A,79,80,100,55,29.62,6,13,2,Thunderstorm,0
,,,,,,,,,,,,,,
01-09-2011,85,92,75,N/A,78,79,100,54,29.6,7,13,2.1,Rain Thunderstorm,1.73
,,,,,,,,,,,,,,
02-09-2011,82,91,73,N/A,78,83,100,59,29.56,6,16,2,Thunderstorm,0.51
,,,,,,,,,,,,,,
03-09-2011,78,81,75,N/A,77,99,100,92,29.54,7,12,1.4,Rain Thunderstorm,1.34
,,,,,,,,,,,,,,
04-09-2011,78,80,75,N/A,77,100,100,99,29.57,7,12,1.5,Rain,0.35
,,,,,,,,,,,,,,
05-09-2011,78,82,75,N/A,78,100,100,98,29.6,6,9,1.4,Rain Thunderstorm,1.14
,,,,,,,,,,,,,,
06-09-2011,80,87,73,N/A,79,96,100,76,29.58,5,12,1.5,Rain,0.01
,,,,,,,,,,,,,,
07-09-2011,81,87,75,N/A,79,92,100,64,29.55,4,8,2.2,,0
,,,,,,,,,,,,,,
08-09-2011,80,85,74,N/A,78,96,100,75,29.57,2,10,2.1,Rain,0.16
,,,,,,,,,,,,,,
09-09-2011,82,87,76,N/A,79,94,100,71,29.66,3,7,1.9,Rain,0.08
,,,,,,,,,,,,,,
10-09-2011,83,89,77,N/A,80,93,100,63,29.69,2,12,1.7,Rain,0.04
,,,,,,,,,,,,,,
11-09-2011,82,88,76,N/A,78,89,100,66,29.62,6,13,1.8,Thunderstorm,0
,,,,,,,,,,,,,,
12-09-2011,82,87,76,N/A,79,95,100,72,29.61,6,10,2,,0.08
,,,,,,,,,,,,,,
13-09-2011,83,91,75,N/A,79,89,100,61,29.67,3,10,2,Thunderstorm,0
,,,,,,,,,,,,,,
14-09-2011,86,94,78,N/A,79,85,100,51,29.65,2,9,2.1,Thunderstorm,0
,,,,,,,,,,,,,,
15-09-2011,84,92,75,N/A,79,85,100,57,29.62,4,9,2,Rain Thunderstorm,0.47
,,,,,,,,,,,,,,
16-09-2011,82,90,74,N/A,78,90,100,58,29.64,4,12,2.1,Rain Thunderstorm,0.24
,,,,,,,,,,,,,,
17-09-2011,84,91,78,N/A,77,84,100,49,29.65,5,12,2,Rain Thunderstorm,0
,,,,,,,,,,,,,,
18-09-2011,82,88,75,N/A,77,91,100,55,29.68,6,13,1.9,,0
,,,,,,,,,,,,,,
19-09-2011,82,89,75,N/A,76,94,100,68,29.76,4,8,1.8,,1.38
,,,,,,,,,,,,,,
20-09-2011,82,89,75,N/A,75,86,100,54,29.78,4,9,2,,0
,,,,,,,,,,,,,,
21-09-2011,82,90,74,N/A,73,73,100,50,29.72,5,12,2.4,,0
,,,,,,,,,,,,,,
22-09-2011,84,93,74,N/A,70,64,94,36,29.74,3,8,2.1,,0
,,,,,,,,,,,,,,
23-09-2011,82,92,73,N/A,65,54,100,25,29.73,4,9,2.3,,0
,,,,,,,,,,,,,,
24-09-2011,84,94,74,N/A,66,56,100,32,29.75,4,9,2.5,,0
,,,,,,,,,,,,,,
25-09-2011,84,94,75,N/A,66,55,74,30,29.79,7,30,2.2,,0
,,,,,,,,,,,,,,
26-09-2011,83,92,74,N/A,68,63,88,37,29.82,8,16,2.3,,0
,,,,,,,,,,,,,,
27-09-2011,81,91,71,N/A,68,64,94,35,29.8,6,10,2.6,,0
,,,,,,,,,,,,,,
28-09-2011,81,91,71,N/A,66,63,88,31,29.8,6,12,2.7,,0
,,,,,,,,,,,,,,
29-09-2011,82,91,72,N/A,65,59,83,32,29.82,5,12,2.6,,0
,,,,,,,,,,,,,,
30-09-2011,84,94,74,N/A,62,51,73,22,29.83,5,12,2.5,,0
,,,,,,,,,,,,,,
01-10-2011,82,93,72,N/A,59,45,66,24,29.8,6,17,2.5,,0
,,,,,,,,,,,,,,
02-10-2011,82,92,72,N/A,63,52,73,22,29.78,6,10,2.9,,0
,,,,,,,,,,,,,,
03-10-2011,82,92,71,N/A,60,50,83,25,29.78,5,10,2.5,,0
,,,,,,,,,,,,,,
04-10-2011,82,93,71,N/A,60,48,73,25,29.81,4,8,2.7,,0
,,,,,,,,,,,,,,
05-10-2011,84,94,74,N/A,60,44,61,21,29.89,3,9,2.7,,0
,,,,,,,,,,,,,,
06-10-2011,86,95,76,N/A,59,42,59,20,29.92,4,8,2.5,,0
,,,,,,,,,,,,,,
07-10-2011,83,96,70,N/A,57,40,69,18,29.9,1,8,2.5,,0
,,,,,,,,,,,,,,
08-10-2011,84,96,72,N/A,59,40,61,20,29.89,2,8,2.4,,0
,,,,,,,,,,,,,,
09-10-2011,85,95,75,N/A,61,45,69,21,29.92,2,8,2.3,,0
,,,,,,,,,,,,,,
10-10-2011,83,96,70,N/A,57,39,69,14,29.94,1,6,2.3,,0
,,,,,,,,,,,,,,
11-10-2011,84,95,72,N/A,56,38,69,14,29.96,1,7,2.2,,0
,,,,,,,,,,,,,,
12-10-2011,82,94,71,N/A,55,39,69,15,29.94,2,9,2.2,,0
,,,,,,,,,,,,,,
13-10-2011,82,95,69,N/A,54,37,61,16,29.88,1,6,1.9,,0
,,,,,,,,,,,,,,
14-10-2011,82,95,70,N/A,55,38,57,16,29.85,1,9,2,,0
,,,,,,,,,,,,,,
15-10-2011,82,96,67,N/A,47,29,60,8,29.83,3,12,2.1,,0
,,,,,,,,,,,,,,
16-10-2011,82,95,69,N/A,48,29,43,14,29.83,3,9,2,,0
,,,,,,,,,,,,,,
17-10-2011,82,93,71,N/A,47,26,43,12,29.87,4,10,2,,0
,,,,,,,,,,,,,,
18-10-2011,82,92,72,N/A,45,27,41,9,29.9,4,10,1.8,,0
,,,,,,,,,,,,,,
19-10-2011,78,92,64,N/A,46,33,59,10,29.82,1,12,1.8,,0
,,,,,,,,,,,,,,
20-10-2011,78,92,65,N/A,48,33,53,16,29.81,1,6,1.6,,0
,,,,,,,,,,,,,,
21-10-2011,80,92,67,N/A,47,33,100,10,29.85,1,8,1.6,,0
,,,,,,,,,,,,,,
22-10-2011,79,92,66,N/A,52,39,69,13,29.9,2,8,1.5,,0
,,,,,,,,,,,,,,
23-10-2011,80,94,65,N/A,50,35,60,12,29.93,1,7,1.8,,0
,,,,,,,,,,,,,,
24-10-2011,80,93,66,N/A,49,34,60,13,29.94,2,10,1.8,,0
,,,,,,,,,,,,,,
25-10-2011,80,93,68,N/A,50,35,60,11,29.92,1,10,1.5,,0
,,,,,,,,,,,,,,
26-10-2011,79,90,68,N/A,50,32,56,16,29.96,3,8,1.5,,0
,,,,,,,,,,,,,,
27-10-2011,74,87,60,N/A,42,31,55,10,29.98,1,8,1.4,,0
,,,,,,,,,,,,,,
28-10-2011,74,89,58,N/A,42,35,59,7,29.95,1,6,1.6,,0
,,,,,,,,,,,,,,
29-10-2011,74,88,59,N/A,44,38,48,13,29.95,0,4,1.3,,0
,,,,,,,,,,,,,,
30-10-2011,74,89,60,N/A,48,41,64,13,29.88,1,5,1.4,,0
,,,,,,,,,,,,,,
31-10-2011,75,90,60,N/A,45,35,54,12,29.91,1,6,1.3,,0
,,,,,,,,,,,,,,
01-11-2011,75,91,59,N/A,45,36,63,8,29.93,1,6,1.5,,0
,,,,,,,,,,,,,,
02-11-2011,78,92,63,N/A,42,27,48,10,29.91,1,7,1.7,,0
,,,,,,,,,,,,,,
03-11-2011,76,88,65,N/A,44,31,49,9,29.9,1,7,1.8,,0
,,,,,,,,,,,,,,
04-11-2011,76,91,62,N/A,47,35,52,14,29.92,1,8,2,,0
,,,,,,,,,,,,,,
05-11-2011,78,91,65,N/A,50,36,52,16,29.94,1,7,1.6,,0
,,,,,,,,,,,,,,
06-11-2011,76,89,62,N/A,51,43,73,12,29.93,2,9,1.6,,0
,,,,,,,,,,,,,,
07-11-2011,75,89,61,N/A,49,41,77,13,29.94,1,8,1.5,,0
,,,,,,,,,,,,,,
08-11-2011,75,90,60,N/A,47,36,63,14,29.98,1,7,1.8,,0
,,,,,,,,,,,,,,
09-11-2011,76,91,61,N/A,51,43,64,16,29.97,1,7,1.6,,0
,,,,,,,,,,,,,,
10-11-2011,76,90,63,N/A,54,44,73,21,29.94,1,8,1.8,,0
,,,,,,,,,,,,,,
11-11-2011,76,89,64,N/A,56,48,78,19,29.94,2,12,1.8,,0
,,,,,,,,,,,,,,
12-11-2011,76,88,63,N/A,53,46,77,16,29.94,1,7,2,,0
,,,,,,,,,,,,,,
13-11-2011,75,88,62,N/A,48,39,52,17,29.97,2,9,1.9,,0
,,,,,,,,,,,,,,
14-11-2011,74,88,60,N/A,45,36,56,11,29.98,1,8,2.1,,0
,,,,,,,,,,,,,,
15-11-2011,73,87,59,N/A,47,41,59,10,30.02,1,8,1.5,,0
,,,,,,,,,,,,,,
16-11-2011,74,87,61,N/A,48,36,64,14,29.97,2,8,1.7,,0
,,,,,,,,,,,,,,
17-11-2011,75,87,63,N/A,49,36,56,16,29.96,3,9,1.8,,0
,,,,,,,,,,,,,,
18-11-2011,75,88,62,N/A,49,38,56,15,29.95,2,8,2,,0
,,,,,,,,,,,,,,
19-11-2011,78,89,67,N/A,52,39,55,19,29.97,2,7,2.2,,0
,,,,,,,,,,,,,,
20-11-2011,74,89,58,N/A,53,48,77,20,30.03,1,7,1.9,,0
,,,,,,,,,,,,,,
21-11-2011,73,87,59,N/A,53,53,77,18,30.07,1,7,1.3,,0
,,,,,,,,,,,,,,
22-11-2011,72,84,59,N/A,58,66,100,35,30.05,1,6,1.1,Fog,0
,,,,,,,,,,,,,,
23-11-2011,68,80,57,N/A,56,70,100,24,30.05,2,6,1.2,Fog,0
,,,,,,,,,,,,,,
24-11-2011,70,82,58,N/A,58,68,100,31,30.05,3,7,1.3,,0
,,,,,,,,,,,,,,
25-11-2011,70,80,60,N/A,55,62,100,28,30.03,1,6,1.4,,0
,,,,,,,,,,,,,,
26-11-2011,68,81,55,N/A,53,62,88,25,29.98,1,6,1.5,,0
,,,,,,,,,,,,,,
27-11-2011,69,80,58,N/A,54,60,88,30,29.98,4,106,1.3,,0
,,,,,,,,,,,,,,
28-11-2011,67,79,55,N/A,53,58,88,28,29.94,1,7,1.5,,0
,,,,,,,,,,,,,,
29-11-2011,69,86,52,N/A,45,42,72,20,29.96,4,8,1.4,,0
,,,,,,,,,,,,,,
30-11-2011,67,81,53,N/A,41,43,77,12,29.96,1,7,2,,0
,,,,,,,,,,,,,,
01-12-2011,67,81,53,N/A,43,42,72,14,29.96,1,5,1.7,,0
,,,,,,,,,,,,,,
02-12-2011,68,82,54,N/A,48,52,72,24,29.96,1,6,1.2,,0
,,,,,,,,,,,,,,
03-12-2011,70,84,56,N/A,54,57,88,25,29.87,1,7,1.3,,0
,,,,,,,,,,,,,,
04-12-2011,72,85,60,N/A,55,56,100,23,29.88,1,7,1.2,,0
,,,,,,,,,,,,,,
